11.0.5.1,10122,56356,16660,0,524,706400,0,5363,291,-66794,657,0.000637
11.0.1.1,10000,53684,16588,1,527,711450,48,2,0,368,0,0.000903
11.0.1.1,10000,52384,17888,528,0,0,25344,1512,0,0,0,0.000903
11.0.5.1,10122,1300,55056,0,244,329400,0,2708,156,7,1116,0.001119
11.0.1.1,10000,12780,52384,0,586,791100,0,0,0,368,0,0.002001
11.0.1.1,10000,14080,51084,584,0,0,28032,1663,0,0,0,0.002001
11.0.6.1,10106,23856,16960,551,3,4050,26448,34,1,-5,191,0.004019
11.0.1.1,10000,26452,17956,3,549,741150,144,11,0,368,0,0.000901
11.0.1.1,10000,27752,16656,544,0,0,26112,1367,0,0,0,0.000899
11.0.6.1,10070,0,16660,0,763,1029050,0,8065,452,0,722,0.011881
11.0.1.1,10000,52384,26452,584,0,0,28032,1673,0,0,0,0.002000
11.0.1.1,10000,53684,25152,2,584,788400,96,5,0,368,0,0.002002
11.0.6.1,10010,1300,57656,246,1,1350,11808,11,0,30,722,0.023194
11.0.5.1,10106,1300,10856,210,0,0,10080,0,0,36,722,0.005194
11.0.5.1,10062,0,16660,0,767,1034450,0,8218,432,-65681,722,0.014194
11.0.1.1,10000,33020,15424,1,542,731700,48,4,0,368,0,0.000902
11.0.1.1,10000,33020,16724,542,0,0,26016,1432,0,0,0,0.000904
11.0.1.1,10000,26452,31720,3,610,823500,144,11,0,368,0,0.001998
11.0.1.1,10000,27752,31720,606,0,0,29088,1511,0,0,0,0.001998
11.0.5.1,10066,0,16660,0,765,1031750,0,8051,451,0,968,0.014171
11.0.5.1,10106,64156,16660,0,517,696950,0,5192,308,-65842,968,0.006563
11.0.1.1,10000,26588,65428,2,535,722250,96,6,0,368,0,0.000905
11.0.1.1,10000,27888,1192,533,0,0,25584,1459,0,0,0,0.000903
11.0.5.1,10010,42056,16960,537,2,2700,25776,19,0,28,1492,0.024919
11.0.6.1,10084,23240,16660,0,248,333800,0,2539,137,-66003,1492,0.010921
11.0.1.1,10000,33020,26588,600,0,0,28800,1580,0,0,0,0.002000
11.0.1.1,10000,33020,25288,1,600,810000,48,4,0,368,0,0.002000
11.0.6.1,10084,0,21940,0,519,700650,0,5601,290,-66003,1492,0.011256
11.0.5.1,10010,1300,40756,233,2,2700,11184,28,0,28,1492,0.025115
11.0.5.1,10040,1300,16960,770,7,9450,36960,69,0,40,1492,0.020144
11.0.5.1,10052,0,34176,480,4,5400,23040,46,2,27,857,0.017920
11.0.1.1,10000,7156,44696,4,534,720900,192,13,0,368,0,0.000901
11.0.1.1,10000,7156,43396,529,0,0,25392,1477,0,0,0,0.000903
11.0.1.1,10000,27888,5856,587,0,0,28176,1614,0,0,0,0.001998
11.0.1.1,10000,26588,5856,2,590,796500,96,6,0,368,0,0.002000
11.0.5.1,10052,35476,16960,290,1,1350,13920,7,0,23,1082,0.018001
11.0.6.1,10108,0,16660,0,768,1035800,0,8095,450,0,1082,0.007781
